,loss,val_loss
0,0.0030361420940607786,0.13754671812057495
1,0.0017703083576634526,0.08798720687627792
2,0.0010575398337095976,0.054661162197589874
3,0.0006649845745414495,0.035017773509025574
4,0.0004513184248935431,0.022556433454155922
5,0.00036187563091516495,0.014403973706066608
6,0.00023575033992528915,0.010193089954555035
7,0.0001702844019746408,0.007600922137498856
8,0.00014834436296951026,0.005717325955629349
9,0.00014750896662008017,0.004577102139592171
10,0.00013017022865824401,0.003855455666780472
11,0.00014198747521732002,0.0034689148887991905
12,0.00013546791160479188,0.003057369962334633
13,0.00012618585606105626,0.0026663336902856827
14,0.0001113419930334203,0.002536572515964508
15,0.00011982478463323787,0.002406790852546692
16,0.00012535722635220736,0.0021941247396171093
17,0.00012083441106369719,0.00215143128298223
18,0.00012613492435775697,0.0019604130648076534
19,0.00010997954086633399,0.002094710012897849
20,0.00010808316437760368,0.0020624282769858837
21,0.00010340571316191927,0.0020902107935398817
22,0.00012176647578598931,0.0019498162437230349
23,9.74559152382426e-05,0.0020719291642308235
24,0.00011527951573953032,0.002122259931638837
25,0.00011323408398311585,0.0021870099008083344
26,0.00011841659579658881,0.001989213516935706
27,0.00012210963177494705,0.002057095989584923
28,0.0001130585151258856,0.00197888957336545
29,0.00011789779819082469,0.0020467867143452168
30,0.00010608848970150575,0.002054896904155612
31,0.00010550542356213555,0.002148108324036002
32,0.00011500567779876292,0.0019833093974739313
