,loss,val_loss
0,0.00030355839408002794,0.0025624523404985666
1,7.444510993082076e-05,0.000489505531731993
2,5.5254637118196115e-05,0.0007849230896681547
3,5.784614404547028e-05,0.0006316908402368426
4,4.2590516386553645e-05,0.00042021091212518513
5,4.6343895519385114e-05,0.00017298384045716375
6,3.456958074821159e-05,0.0007368468213826418
7,3.6373377952259034e-05,0.0001461568899685517
8,3.4654800401767716e-05,0.0003872581582982093
9,3.061316965613514e-05,0.00030706447432748973
10,2.8072119675925933e-05,6.77287534927018e-05
11,2.8682185075012967e-05,0.000112657762656454
12,2.7384074201108888e-05,9.168739052256569e-05
13,2.509787373128347e-05,0.00010619869863148779
14,2.430191307212226e-05,9.874518582364544e-05
15,2.4962924726423807e-05,5.477019294630736e-05
16,2.630010749271605e-05,2.426774699415546e-05
17,2.1503708921954967e-05,2.5928287868737243e-05
18,2.4986560674733482e-05,2.333642987650819e-05
19,1.9776802218984812e-05,0.00012008635530946776
20,2.170681364077609e-05,4.504308526520617e-05
21,2.2320691641652957e-05,6.99004958732985e-05
22,2.9624101443914697e-05,0.00028753874357789755
23,2.1765286874142475e-05,0.00020663892792072147
24,2.2086444005253725e-05,0.00023109765606932342
25,2.2336402253131382e-05,0.0005476530641317368
26,2.2338326743920334e-05,6.0937905800528824e-05
27,2.533747101551853e-05,0.0005901713157072663
28,1.9461074771243148e-05,0.0007005903753452003
