,loss,val_loss
0,0.0026598358526825905,0.15841948986053467
1,0.0020327805541455746,0.12064452469348907
2,0.0016072452999651432,0.09848762303590775
3,0.0012818267568945885,0.07783970981836319
4,0.0010018284665420651,0.060597795993089676
5,0.0008337984327226877,0.04740558937191963
6,0.0006259279907681048,0.036999646574258804
7,0.0005297366296872497,0.029561884701251984
8,0.0004371936956886202,0.022618092596530914
9,0.0003481303865555674,0.01862853765487671
10,0.0002682626072783023,0.014468689449131489
11,0.00023668922949582338,0.011436240747570992
12,0.00018445598834659904,0.009314310736954212
13,0.00016119274368975312,0.007701120339334011
14,0.0001605175930308178,0.006306177005171776
15,0.0001458134938729927,0.0051773348823189735
16,0.00012625366798602045,0.004546422977000475
17,0.00013449105608742684,0.003783977124840021
18,0.00012921936286147684,0.003367368131875992
19,0.00010698423284338787,0.0028801437001675367
20,0.00011709696264006197,0.002504294738173485
21,0.00010450457193655893,0.0022870900575071573
22,9.831074567046016e-05,0.0021119725424796343
23,0.00010799652227433398,0.001956242835149169
24,9.865897300187498e-05,0.0018405452137812972
25,8.916265505831689e-05,0.0016890737460926175
26,0.00010306318290531635,0.001642710529267788
27,9.804058936424553e-05,0.0015085216145962477
28,9.842199506238103e-05,0.0014650375815108418
29,9.477842104388401e-05,0.0014637450221925974
30,0.00010248323815176263,0.0014031941536813974
31,0.00010422392369946465,0.0013709015911445022
32,0.00010908128024311736,0.0012955283746123314
33,9.506344213150442e-05,0.0013008839450776577
34,9.696366032585502e-05,0.0012939904117956758
35,9.545983630232513e-05,0.001256388146430254
36,9.710212907521054e-05,0.0012627090327441692
37,9.276093624066561e-05,0.0012324482668191195
38,8.880944369593635e-05,0.0012234641471877694
39,9.521120227873325e-05,0.0012186156818643212
40,9.960618626791984e-05,0.001184077002108097
41,8.734967559576035e-05,0.0011890679597854614
42,9.745814168127254e-05,0.0011874021729454398
43,9.742555266711861e-05,0.001187699381262064
44,0.00010470153210917488,0.0012103490298613906
45,8.484560385113582e-05,0.0011653685942292213
46,9.248666174244136e-05,0.001186706474982202
47,9.14346965146251e-05,0.0011919387616217136
48,9.826041787164286e-05,0.0011458266526460648
49,9.687783312983811e-05,0.0011320034973323345
50,8.618010906502604e-05,0.0011522772256284952
51,9.57939337240532e-05,0.0011708595557138324
52,8.665652421768755e-05,0.001153754536062479
53,8.797748887445778e-05,0.0011598949786275625
54,8.487053855787963e-05,0.0011255682911723852
55,9.496474376646802e-05,0.0011590770445764065
56,8.846863056533039e-05,0.0011554748052731156
57,8.716461161384359e-05,0.0011869109002873302
58,9.468517237110063e-05,0.001144220121204853
59,9.377211245009676e-05,0.0011445572599768639
60,8.848395373206586e-05,0.0011677781585603952
61,9.011619113152847e-05,0.0011499334359541535
62,9.38265657168813e-05,0.0011526249581947923
63,9.014635725179687e-05,0.0011382454540580511
64,9.187454270431772e-05,0.0011058683739975095
65,9.16585631784983e-05,0.0011119850678369403
66,8.904253627406433e-05,0.00109338469337672
67,9.210011921823025e-05,0.0011203743051737547
68,9.632217552280053e-05,0.0011268536327406764
69,8.615745173301548e-05,0.0011286145308986306
70,9.319237142335624e-05,0.0011464407434687018
71,8.721247286302969e-05,0.001128079486079514
72,8.559117850381881e-05,0.001135058468207717
73,9.198233601637185e-05,0.0011256412835791707
74,9.52712944126688e-05,0.0011174329556524754
75,8.809057180769742e-05,0.0011122521245852113
76,9.416110697202384e-05,0.0010972783202305436
