,loss,val_loss
0,0.00435644993558526,0.07374022901058197
1,0.0027678280603140593,0.042991042137145996
2,0.0017483868869021535,0.026946499943733215
3,0.00111522083170712,0.017501002177596092
4,0.0007370521780103445,0.0110463323071599
5,0.0005269695539027452,0.006885114125907421
6,0.00040061931940726936,0.004549476318061352
7,0.0002978642878588289,0.0032580564729869366
8,0.0002373744937358424,0.0024939903523772955
9,0.00022100412752479315,0.0021674935705959797
10,0.00018923009338323027,0.001797093078494072
11,0.0001608642196515575,0.0016973783494904637
12,0.00018409993208479136,0.0016032303683459759
13,0.00015878354315645993,0.0015545871574431658
14,0.00014909544552210718,0.00153469224460423
15,0.00015185766096692532,0.001524666091427207
16,0.00013513599697034806,0.0015456180553883314
17,0.00014168208872433752,0.0014881633687764406
18,0.00012700760271400213,0.0014814462047070265
19,0.00013451609993353486,0.0015680758515372872
20,0.00011407704005250707,0.0016011514235287905
21,0.00011835336772492155,0.0016922291833907366
22,0.00011334321607137099,0.001697459607385099
23,0.0001213779833051376,0.0017636596458032727
24,0.00011731799168046564,0.001782290986739099
25,0.00012763003178406507,0.0018324459670111537
26,0.00010909148113569245,0.0017776248278096318
27,0.00011346005339873955,0.0017467678990215063
28,0.00012105105997761711,0.001823705155402422
