,loss,val_loss
0,0.004560539033263922,0.16512981057167053
1,0.002746018348261714,0.11361309885978699
2,0.0016535883769392967,0.07714390754699707
3,0.001125840935856104,0.05475003272294998
4,0.0007115609478205442,0.040459904819726944
5,0.0005342319491319358,0.0313691720366478
6,0.00043402210576459765,0.024199046194553375
7,0.00035020412178710103,0.019809700548648834
8,0.00031095859594643116,0.016678474843502045
9,0.0002847281866706908,0.014486261643469334
10,0.0002778473717626184,0.012373318895697594
11,0.0002364674728596583,0.010914742015302181
12,0.0002474504872225225,0.009724096395075321
13,0.00021753073087893426,0.009346663020551205
14,0.00022680983238387853,0.008523408323526382
15,0.00023451716697309166,0.007939105853438377
16,0.00021448821644298732,0.007627833168953657
17,0.0002153285313397646,0.007027928717434406
18,0.00022619868104811758,0.006569467950612307
19,0.0002080700796796009,0.006218689028173685
20,0.0002103274455294013,0.006373363547027111
21,0.00019340244762133807,0.0060120983980596066
22,0.00019529485143721104,0.005878414027392864
23,0.00020177495025563985,0.005660487338900566
24,0.00019439826428424567,0.005428723059594631
25,0.000187875863048248,0.005428106989711523
26,0.0002064814034383744,0.005566384177654982
27,0.00019658191013149917,0.005325812380760908
28,0.00019166718993801624,0.005153341684490442
29,0.00021093424584250897,0.00491299806162715
30,0.00018650463607627898,0.004654260817915201
31,0.00017925779684446752,0.0046963561326265335
32,0.00019273579528089613,0.0047046891413629055
33,0.00019803506438620389,0.004795386455953121
34,0.00017294350254815072,0.004539119079709053
35,0.00019063157378695905,0.004330854397267103
36,0.00017914628551807255,0.004707553423941135
37,0.0001663271541474387,0.00438695726916194
38,0.0001753709075273946,0.004252172075212002
39,0.00017953371570911258,0.004211625084280968
40,0.00017379412020090967,0.004126611165702343
41,0.0001620233233552426,0.003947136458009481
42,0.00017388207197654992,0.0037763759028166533
43,0.00018772260227706283,0.003622604301199317
44,0.0001672258076723665,0.003861902980133891
45,0.00017903461412061006,0.0037876171991229057
46,0.00017940821999218315,0.00362949725240469
47,0.00017757955356501043,0.003504958003759384
48,0.00016632652841508389,0.003455360420048237
49,0.0001662743597989902,0.0035354974679648876
50,0.0001632971689105034,0.0034138925839215517
51,0.00019152954337187111,0.0034067141823470592
52,0.00016224273713305593,0.0032225146424025297
53,0.00014776804891880602,0.003280719043686986
54,0.00016335210239049047,0.0032547751907259226
55,0.00017134053632616997,0.003380243433639407
56,0.00016289639461319894,0.0033148983493447304
57,0.00016876352310646325,0.0033122480381280184
58,0.00015558874292764813,0.0031584440730512142
59,0.00016380884335376322,0.0032793423160910606
60,0.00017557649698574096,0.0031437696889042854
61,0.00015172177518252283,0.003082120092585683
62,0.0001638913236092776,0.003048461629077792
63,0.00016022201452869922,0.00290587916970253
64,0.00016685279842931777,0.0031911293044686317
65,0.00017750363622326404,0.00308574759401381
66,0.00015114092093426734,0.002890539588406682
67,0.00015341921243816614,0.0029383949004113674
68,0.00015489190991502255,0.0030286896508187056
69,0.00015535381680820137,0.0029003184754401445
70,0.0001613595668459311,0.0027283020317554474
71,0.00015251818695105612,0.002983150305226445
72,0.00015726797573734075,0.0027988378424197435
73,0.0001558908843435347,0.002629790687933564
74,0.0001378284505335614,0.0026371837593615055
75,0.00015559761959593743,0.002756723901256919
76,0.00016749360656831414,0.002532016020268202
77,0.000140054413350299,0.0025489635299891233
78,0.0001528107823105529,0.0027414767537266016
79,0.00015391051420010626,0.002672036411240697
80,0.0001621754199732095,0.0025230878964066505
81,0.0001533237809780985,0.0025697126984596252
82,0.00016414051060564816,0.0025344963651150465
83,0.0001627159072086215,0.0025915526784956455
84,0.0001566631835885346,0.00260397931560874
85,0.0001517367927590385,0.002505220239982009
86,0.00014951327466405928,0.002586609683930874
87,0.00014111612108536065,0.002376911696046591
88,0.000140505435410887,0.0025342043954879045
89,0.00015703706594649702,0.0024240913335233927
90,0.0001594229252077639,0.002475068671628833
91,0.00013846457295585424,0.0024486188776791096
92,0.00013773018145002425,0.002455770969390869
93,0.00013807747745886445,0.002474316628649831
94,0.00013572945317719132,0.002405731938779354
95,0.00015014712698757648,0.0024162037298083305
96,0.00014300986367743462,0.002368011511862278
97,0.0001481951039750129,0.0023023844696581364
98,0.0001465077220927924,0.0022004449274390936
99,0.00014656895655207336,0.0024126404896378517
